Season,MatchDate,Team,Opponent,is_home,GoalsFor,GoalsAgainst,Result,ShotsFor,ShotsAgainst,ShotsOnTargetFor,ShotsOnTargetAgainst,CornersFor,CornersAgainst,FoulsFor,FoulsAgainst,YellowCards,RedCards,season_week,days_since_last_match,is_first_season,h2h_win_rate,is_promoted,Off_raw_norm,Def_raw_norm,Ctrl_raw_norm,MPI,FormLabel,avg_goals_scored_last5,avg_goals_conceded_last5,avg_shots_last5,avg_shots_on_target_last5,clean_sheet_rate_last5,discipline_score_last5,mpi_avg_last5,avg_ctrl_last5,avg_shot_conversion_rate_last5,avg_shot_accuracy_rate_last5,season_avg_goals_scored,season_avg_goals_conceded,season_mpi_avg,discipline_score_season,game_control_season,avg_shots_season,avg_shots_on_target_season,clean_sheet_rate_season,avg_shot_conversion_rate_season,avg_shot_accuracy_rate_season,previous_season_pi,previous_avg_goals_scored,previous_avg_goals_conceded,previous_clean_sheet_rate,previous_avg_shots,previous_avg_shots_on_target,previous_avg_discipline_score,previous_avg_ctrl,previous_avg_shot_conversion_rate,previous_avg_shot_accuracy_rate,opp_avg_goals_scored_last5,opp_avg_goals_conceded_last5,opp_mpi_avg_last5,opp_avg_shots_last5,opp_avg_shots_on_target_last5,opp_clean_sheet_rate_last5,opp_discipline_score_last5,opp_avg_ctrl_last5,opp_avg_shot_conversion_rate_last5,opp_avg_shot_accuracy_rate_last5
2019/20,2019-08-11,Arsenal,Newcastle,0,1,0,Win,8,9,2,2,3,5,7,12,3,0,1,0,1,,0,0.3221393034825871,0.8750000000000001,0.4610071301247772,0.5188105664698911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/20,2019-08-17,Arsenal,Burnley,1,2,1,Win,16,18,9,5,10,7,13,11,2,0,2,6,1,,0,0.7683457711442786,0.38333333333333336,0.5668449197860962,0.580076564597694,1,1.0,0.0,8.0,2.0,0.5,0.5,0.5188105664698911,0.4632352941176471,0.125,0.25,1.0,0.0,0.5188105664698911,0.5,0.4632352941176471,8.0,2.0,0.5,0.125,0.25,,,,,,,,,,,3.0,0.0,0.6325381489714411,10.0,4.0,0.5,1.0,0.46349206349206346,0.3,0.4
2019/20,2019-08-24,Arsenal,Liverpool,0,1,3,Loss,9,25,3,5,4,6,5,8,1,0,3,7,1,,0,0.40049751243781095,0.09166666666666666,0.32593582887700534,0.2921099323667741,0,1.5,0.5,12.0,5.5,0.3333333333333333,0.5833333333333334,0.5494435655337926,0.5131302521008403,0.125,0.40625,1.5,0.5,0.5494435655337926,0.5833333333333334,0.5131302521008403,12.0,5.5,0.3333333333333333,0.125,0.40625,,,,,,,,,,,3.0,1.0,0.6289114971537708,15.0,6.5,0.0,0.9166666666666667,0.6134604858742789,0.2,0.43333333333333335
2019/20,2019-09-01,Arsenal,Tottenham,1,2,2,Draw,26,13,8,9,11,6,13,19,3,0,4,8,1,,0,0.6884806735553005,0.17500000000000002,0.5894236482471776,0.5204668484810904,0,1.3333333333333333,1.3333333333333333,11.0,4.666666666666667,0.25,0.6666666666666666,0.46366568781145306,0.45404761904761903,0.12037037037037036,0.3819444444444444,1.3333333333333333,1.3333333333333333,0.46366568781145306,0.6666666666666666,0.45404761904761903,11.0,4.666666666666667,0.25,0.12037037037037036,0.3819444444444444,,,,,,,,,,,1.6666666666666667,1.3333333333333333,0.46424928402268706,17.0,3.6666666666666665,0.0,0.8333333333333334,0.4808527379053695,0.25448028673835127,0.33670672570103305
2019/20,2019-09-15,Arsenal,Watford,0,2,2,Draw,10,31,4,7,1,7,4,14,3,0,5,14,1,,0,0.6129353233830847,0.17500000000000002,0.2539558556742592,0.3352458092525338,0,1.5,1.5,14.75,5.5,0.2,0.625,0.4778659779788624,0.48661414565826333,0.10950854700854701,0.36338141025641024,1.5,1.5,0.4778659779788624,0.625,0.48661414565826333,14.75,5.5,0.2,0.10950854700854701,0.36338141025641024,,,,,,,,,,,0.5,2.0,0.38720963120673485,13.75,2.75,0.0,0.7083333333333334,0.495227688977689,0.030100334448160536,0.22098282152629978
2019/20,2019-09-22,Arsenal,Aston Villa,1,3,2,Win,21,14,6,9,9,4,13,15,5,1,6,7,1,,0,0.8208955223880597,0.15000000000000002,0.5407925407925408,0.5276017141244222,0,1.6,1.6,13.8,5.2,0.2,0.6,0.44934194423359664,0.442894420739471,0.1276068376068376,0.37070512820512824,1.6,1.6,0.44934194423359664,0.6,0.442894420739471,13.8,5.2,0.16666666666666666,0.1276068376068376,0.37070512820512824,,,,,,,,,,,0.8,1.2,0.45233361695974866,11.2,4.2,0.4,0.6666666666666667,0.43061498375093754,0.09480519480519481,0.4036363636363636
2019/20,2019-09-30,Arsenal,Man United,0,1,1,Draw,10,16,5,4,7,8,13,18,2,0,7,8,1,,0,0.5572139303482587,0.43333333333333335,0.4675472675472675,0.48447892567764866,0,2.0,2.0,16.4,6.0,0.0,0.5,0.4511001737645029,0.4579396696082492,0.13117826617826617,0.37784798534798536,1.8333333333333333,1.6666666666666667,0.4623852392154009,0.5,0.45882227369314893,15.0,5.333333333333333,0.14285714285714285,0.13014855514855514,0.3565399877899878,,,,,,,,,,,0.8,1.2,0.519960747373531,14.2,4.2,0.2,0.7000000000000001,0.5940591601288696,0.060836940836940835,0.31457431457431456
2019/20,2019-10-06,Arsenal,Bournemouth,1,1,0,Win,12,10,2,2,14,5,12,6,1,0,8,6,1,,0,0.2960199004975125,0.8916666666666667,0.5695229810062346,0.5685678637980245,1,1.8,2.0,15.2,5.2,0.0,0.5,0.4319806459804938,0.4392149694717845,0.12617826617826616,0.36534798534798535,1.7142857142857142,1.5714285714285714,0.46554148013857916,0.5238095238095238,0.4603336216515147,14.285714285714286,5.285714285714286,0.125,0.12584161869876156,0.377034275248561,,,,,,,,,,,2.0,2.0,0.43671726350906565,10.0,4.6,0.0,0.6666666666666667,0.42514415193836774,0.22192307692307695,0.4592307692307692
2019/20,2019-10-21,Arsenal,Sheffield United,0,0,1,Loss,9,8,3,2,12,7,12,10,4,0,9,15,1,,0,0.2611940298507463,0.5166666666666667,0.5828126465897364,0.478122448150913,0,1.8,1.4,15.8,5.0,0.2,0.5,0.4872722322667439,0.4851485467304391,0.12062271062271061,0.332014652014652,1.625,1.375,0.47841977809600983,0.5625,0.4734856988493816,14.0,4.875,0.2222222222222222,0.12052808302808303,0.3507383241758242,,,,,,,,,,,0.8,0.8,0.4160192774494698,9.6,2.4,0.4,0.6333333333333333,0.41053187335540275,0.25,0.29705882352941176
2019/20,2019-10-27,Arsenal,Crystal Palace,1,2,2,Draw,15,10,6,4,12,5,18,9,2,0,10,6,1,,0,0.7174129353233831,0.2833333333333333,0.6285204991087344,0.5728567138727649,1,1.4,1.2,12.4,4.0,0.2,0.4666666666666667,0.4788033522007084,0.48390190070360733,0.10523809523809524,0.33714285714285713,1.4444444444444444,1.3333333333333333,0.4783867414354435,0.5370370370370371,0.4851073429056767,13.444444444444445,4.666666666666667,0.2,0.10713607380274047,0.34880443630443625,,,,,,,,,,,1.0,1.6,0.42974262814451974,10.6,3.8,0.2,0.6666666666666667,0.4352037222037223,0.09919413919413919,0.3820579420579421
2019/20,2019-11-02,Arsenal,Wolves,1,1,1,Draw,10,25,4,8,8,9,6,15,0,0,11,6,1,,0,0.4736318407960199,0.35000000000000003,0.3321449792038027,0.37558332716304754,0,1.4,1.2,13.4,4.4,0.2,0.5,0.5263255331247546,0.5545340906083941,0.0919047619047619,0.3371428571428571,1.5,1.4,0.4878337386791756,0.55,0.4987142556739325,13.6,4.8,0.18181818181818182,0.10975579975579977,0.35392399267399266,,,,,,,,,,,1.4,0.6,0.4453402617542247,8.8,2.8,0.4,0.6333333333333334,0.3869120065120065,0.20347985347985348,0.30787545787545784
2019/20,2019-11-09,Arsenal,Leicester,0,0,2,Loss,8,19,1,7,4,5,10,10,1,0,12,7,1,,0,0.0914179104477612,0.1916666666666667,0.24270482603815935,0.1888220524441156,0,1.0,1.0,11.2,4.0,0.2,0.7,0.49592185573247977,0.5151891218516604,0.08333333333333333,0.36,1.4545454545454546,1.3636363636363635,0.47762915581407306,0.5909090909090909,0.4844435683106542,13.272727272727273,4.7272727272727275,0.16666666666666666,0.10886890886890886,0.3581127206127206,,,,,,,,,,,3.8,0.6,0.6343852634830509,14.6,5.8,0.6,0.7666666666666667,0.6125559225720517,0.2985471370734528,0.3999305957200694
2019/20,2019-11-23,Arsenal,Southampton,1,2,2,Draw,12,21,5,6,6,8,13,19,6,0,13,14,1,,0,0.6703980099502488,0.15000000000000002,0.4077134986225895,0.4206613709538871,0,0.8,1.2,10.8,3.2,0.2,0.7333333333333334,0.4367904810857731,0.4727902614528001,0.06333333333333332,0.28500000000000003,1.3333333333333333,1.4166666666666667,0.45356189719990997,0.6111111111111112,0.46552388823538365,12.833333333333334,4.416666666666667,0.15384615384615385,0.0997964997964998,0.3386866605616605,,,,,,,,,,,0.8,3.6,0.36403318193839346,7.4,3.4,0.0,0.7666666666666667,0.3707963099863279,0.15095238095238095,0.5814285714285715
2019/20,2019-12-01,Arsenal,Norwich,0,2,2,Draw,16,15,7,8,12,7,10,8,1,0,14,8,1,,0,0.7291666666666666,0.1916666666666667,0.520611891409854,0.5019516270539253,0,1.0,1.6,10.8,3.8,0.0,0.5666666666666667,0.40720918251694566,0.4422776162033128,0.07999999999999999,0.335,1.3846153846153846,1.4615384615384615,0.45103108748867743,0.5641025641025641,0.4614825901393551,12.76923076923077,4.461538461538462,0.14285714285714285,0.10494035878651263,0.34468512256973793,,,,,,,,,,,0.6,1.4,0.36919884199970804,11.4,2.8,0.4,0.6,0.3832876874701124,0.05076923076923077,0.21574660633484166
2019/20,2019-12-05,Arsenal,Brighton,1,1,2,Loss,12,20,5,9,9,9,10,11,3,0,15,4,1,,0,0.5310945273631841,0.17500000000000002,0.38636363636363635,0.37735093510597706,0,1.4,1.8,12.2,4.6,0.0,0.6666666666666666,0.41197501829754807,0.43054833094082073,0.10499999999999998,0.35583333333333333,1.4285714285714286,1.5,0.4546682688861951,0.5833333333333334,0.46562198148965667,13.0,4.642857142857143,0.13333333333333333,0.10637319030176173,0.35131475667189954,,,,,,,,,,,1.4,1.8,0.39746455196898123,10.8,3.2,0.2,0.7,0.4092716172716173,0.14404761904761904,0.29761904761904756
